,SCOREMARGIN,index,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
496,1,511,Jump Shot,24.2002829,203948,Johnny O'Bryant,54.18574,30.91324,Missed Shot,20151212,422,21500351,Shot Chart Detail,0,MIL,51,6,1,3,201939,Stephen Curry,Regular,2,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500351:3:1:02,GSW
497,12,512,Jump Shot,3.541508692,203507,Giannis Antetokounmpo,64.71527,31.31401,Missed Shot,20151212,486,21500351,Shot Chart Detail,0,MIL,63,34,6,4,201939,Stephen Curry,Regular,38,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:6:38,GSW
498,9,513,Jump Shot,1.304048239,203487,Michael Carter-Williams,72.61027,45.29036,Made Shot,20151212,506,21500351,Shot Chart Detail,0,MIL,71,46,4,4,201939,Stephen Curry,Regular,44,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:4:44,GSW
499,7,514,Cutting Layup Shot,5.738201897,202328,Greg Monroe,85.30721,37.65667,Made Shot,20151212,511,21500351,Shot Chart Detail,0,MIL,87,32,4,4,201939,Stephen Curry,Regular,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500351:4:4:11,GSW
500,9,515,Jump Shot,6.898483431,201564,O.J. Mayo,68.79651,14.4906,Missed Shot,20151212,517,21500351,Shot Chart Detail,0,MIL,65,20,3,4,201939,Stephen Curry,Regular,39,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500351:4:3:39,GSW
501,3,516,Layup Shot,5.878397481,202720,Jon Leuer,91.96603,25.40109,Missed Shot,20151216,28,21500381,Shot Chart Detail,1,GSW,92,31,8,1,201939,Stephen Curry,Regular,1,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:1:8:01,PHX
502,5,517,Pullup Jump shot,4.366363522,200782,PJ Tucker,69.67106,35.36957,Made Shot,20151216,51,21500381,Shot Chart Detail,1,GSW,70,31,6,1,201939,Stephen Curry,Regular,28,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500381:1:6:28,PHX
503,3,518,Jump Shot,7.676858401,202339,Eric Bledsoe,69.47439,15.323,Missed Shot,20151216,70,21500381,Shot Chart Detail,1,GSW,61,13,4,1,201939,Stephen Curry,Regular,28,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:1:4:28,PHX
504,-5,519,Pullup Jump shot,4.77850804,202339,Eric Bledsoe,61.56462,13.39718,Missed Shot,20151216,92,21500381,Shot Chart Detail,1,GSW,65,11,2,1,201939,Stephen Curry,Regular,3,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:1:2:03,PHX
505,-2,520,Turnaround Fadeaway Bank Jump Shot,4.110606196,202339,Eric Bledsoe,79.36875,27.73992,Made Shot,20151216,194,21500381,Shot Chart Detail,1,GSW,75,29,4,2,201939,Stephen Curry,Regular,41,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500381:2:4:41,PHX
506,7,521,Step Back Jump shot,3.914488239,202720,Jon Leuer,72.32217,8.10572,Made Shot,20151216,209,21500381,Shot Chart Detail,1,GSW,68,6,3,2,201939,Stephen Curry,Regular,7,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:3:07,PHX
507,10,522,Running Reverse Layup Shot,9.315650045,202339,Eric Bledsoe,91.86502,21.57254,Made Shot,20151216,215,21500381,Shot Chart Detail,1,GSW,95,12,2,2,201939,Stephen Curry,Regular,12,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:2:2:12,PHX
508,13,523,Pullup Jump shot,2.970020181,202720,Jon Leuer,70.02608,38.34661,Made Shot,20151216,217,21500381,Shot Chart Detail,1,GSW,67,39,1,2,201939,Stephen Curry,Regular,41,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:1:41,PHX
509,13,524,Jump Shot,6.306094124,2199,Tyson Chandler,71.29772,10.67574,Missed Shot,20151216,223,21500381,Shot Chart Detail,1,GSW,65,8,1,2,201939,Stephen Curry,Regular,4,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500381:2:1:04,PHX
510,19,525,Driving Floating Jump Shot,3.757514467,2199,Tyson Chandler,10.33359,20.92899,Made Shot,20151216,279,21500381,Shot Chart Detail,1,GSW,13,18,9,3,201939,Stephen Curry,Regular,39,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500381:3:9:39,PHX
511,21,526,Running Layup Shot,5.230769503,200782,PJ Tucker,4.53224,22.85441,Made Shot,20151216,281,21500381,Shot Chart Detail,1,GSW,1,27,9,3,201939,Stephen Curry,Regular,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:9:15,PHX
512,22,527,Reverse Layup Shot,5.423030933,202339,Eric Bledsoe,25.55674,11.00168,Made Shot,20151216,306,21500381,Shot Chart Detail,1,GSW,29,14,7,3,201939,Stephen Curry,Regular,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:7:15,PHX
513,27,528,Cutting Layup Shot,10.02008358,203141,Mirza Teletovic,6.2152,23.41882,Made Shot,20151216,314,21500381,Shot Chart Detail,1,GSW,-3,20,6,3,201939,Stephen Curry,Regular,3,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500381:3:6:03,PHX
514,38,529,Jump Shot,1.702684755,203933,TJ Warren,20.02365,14.12158,Made Shot,20151216,381,21500381,Shot Chart Detail,1,GSW,19,12,0,3,201939,Stephen Curry,Regular,48,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500381:3:0:48,PHX
515,3,530,Jump Shot,2.038489355,203487,Michael Carter-Williams,15.58767,4.49851,Made Shot,20151218,6,21500397,Shot Chart Detail,1,GSW,16,2,11,1,201939,Stephen Curry,Regular,20,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:11:20,MIL
516,3,531,Driving Finger Roll Layup Shot,3.862956651,203507,Giannis Antetokounmpo,12.57156,35.96582,Made Shot,20151218,29,21500397,Shot Chart Detail,1,GSW,12,32,8,1,201939,Stephen Curry,Regular,52,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:1:8:52,MIL
517,1,532,Jump Shot,5.821158309,202328,Greg Monroe,12.73602,21.46126,Missed Shot,20151218,39,21500397,Shot Chart Detail,1,GSW,18,19,8,1,201939,Stephen Curry,Regular,23,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:1:8:23,MIL
518,1,533,Jump Shot,6.689568244,203507,Giannis Antetokounmpo,32.61398,38.97341,Made Shot,20151218,50,21500397,Shot Chart Detail,1,GSW,34,32,6,1,201939,Stephen Curry,Regular,48,1,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:1:6:48,MIL
519,2,534,Step Back Jump shot,10.73932336,203089,John Henson,15.93121,50.83194,Made Shot,20151218,76,21500397,Shot Chart Detail,1,GSW,26,47,4,1,201939,Stephen Curry,Regular,52,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:4:52,MIL
520,-3,535,Jump Shot,4.962687829,203487,Michael Carter-Williams,44.09306,11.70943,Missed Shot,20151218,138,21500397,Shot Chart Detail,1,GSW,48,14,0,1,201939,Stephen Curry,Regular,1,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:1:0:01,MIL
521,-10,536,Jump Shot,6.284056433,203487,Michael Carter-Williams,12.04482,26.24386,Missed Shot,20151218,229,21500397,Shot Chart Detail,1,GSW,17,23,4,2,201939,Stephen Curry,Regular,17,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500397:2:4:17,MIL
522,-10,537,Jump Shot,2.492600671,203114,Khris Middleton,27.74951,10.66629,Missed Shot,20151218,270,21500397,Shot Chart Detail,1,GSW,30,10,0,2,201939,Stephen Curry,Regular,26,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:2:0:26,MIL
523,-12,538,Jump Shot,5.206545011,203487,Michael Carter-Williams,12.47333,46.86594,Missed Shot,20151218,278,21500397,Shot Chart Detail,1,GSW,17,48,0,2,201939,Stephen Curry,Regular,5,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:2:0:05,MIL
524,-3,539,Step Back Jump shot,5.319232208,203487,Michael Carter-Williams,88.30054,9.25922,Made Shot,20151218,348,21500397,Shot Chart Detail,1,GSW,87,3,4,3,201939,Stephen Curry,Regular,33,1,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500397:3:4:33,MIL
525,-6,540,Layup Shot,4.381050015,203101,Miles Plumlee,82.40533,13.40027,Missed Shot,20151218,369,21500397,Shot Chart Detail,1,GSW,86,13,2,3,201939,Stephen Curry,Regular,50,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:3:2:50,MIL
526,2,541,Turnaround Fadeaway shot,4.910431447,203114,Khris Middleton,62.81537,35.86334,Made Shot,20151218,513,21500397,Shot Chart Detail,1,GSW,67,35,2,4,201939,Stephen Curry,Regular,52,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:4:2:52,MIL
527,2,542,Driving Reverse Layup Shot,4.587196816,203507,Giannis Antetokounmpo,84.76428,14.76724,Made Shot,20151218,515,21500397,Shot Chart Detail,1,GSW,82,18,2,4,201939,Stephen Curry,Regular,16,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500397:4:2:16,MIL
528,5,543,Jump Shot,4.067282658,201564,O.J. Mayo,78.72794,48.43366,Missed Shot,20151218,533,21500397,Shot Chart Detail,1,GSW,81,51,0,4,201939,Stephen Curry,Regular,51,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500397:4:0:51,MIL
529,3,544,Pullup Jump shot,5.450102932,203526,Raul Neto,64.8091,37.07775,Made Shot,20151223,8,21500434,Shot Chart Detail,1,GSW,62,31,10,1,201939,Stephen Curry,Regular,48,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:10:48,UTA
530,-2,545,Jump Shot,1.997499795,203526,Raul Neto,76.5847,40.6353,Missed Shot,20151223,20,21500434,Shot Chart Detail,1,GSW,74,40,9,1,201939,Stephen Curry,Regular,31,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500434:1:9:31,UTA
531,4,546,Driving Reverse Layup Shot,7.092474391,202324,Derrick Favors,89.06103,22.90066,Made Shot,20151223,32,21500434,Shot Chart Detail,1,GSW,95,19,7,1,201939,Stephen Curry,Regular,43,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500434:1:7:43,UTA
532,4,547,Pullup Jump shot,6.055278986,203526,Raul Neto,67.36912,18.20308,Missed Shot,20151223,37,21500434,Shot Chart Detail,1,GSW,66,12,7,1,201939,Stephen Curry,Regular,13,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:7:13,UTA
533,4,548,Jump Shot,8.473448576,202344,Trevor Booker,84.44037,8.87314,Missed Shot,20151223,58,21500434,Shot Chart Detail,1,GSW,89,2,4,1,201939,Stephen Curry,Regular,55,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500434:1:4:55,UTA
534,8,549,Floating Jump shot,10.04268807,202692,Alec Burks,87.42152,27.79153,Made Shot,20151223,98,21500434,Shot Chart Detail,1,GSW,97,26,0,1,201939,Stephen Curry,Regular,29,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500434:1:0:29,UTA
535,9,550,Reverse Layup Shot,3.732109411,202330,Gordon Hayward,91.51397,27.88717,Missed Shot,20151223,198,21500434,Shot Chart Detail,1,GSW,89,31,2,2,201939,Stephen Curry,Regular,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500434:2:2:18,UTA
536,9,551,Jump Shot,4.011705659,1626168,Trey Lyles,65.13089,32.62449,Missed Shot,20151223,216,21500434,Shot Chart Detail,1,GSW,61,34,0,2,201939,Stephen Curry,Regular,2,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:2:0:02,UTA
537,11,552,Jump Shot,7.078083243,203918,Rodney Hood,14.42489,9.89317,Made Shot,20151223,257,21500434,Shot Chart Detail,1,GSW,21,11,8,3,201939,Stephen Curry,Regular,22,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500434:3:8:22,UTA
538,10,553,Jump Shot,6.414529877,202324,Derrick Favors,24.0971,31.2509,Missed Shot,20151223,297,21500434,Shot Chart Detail,1,GSW,29,34,4,3,201939,Stephen Curry,Regular,15,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500434:3:4:15,UTA
539,10,554,Jump Shot,8.982634126,203504,Trey Burke,16.81056,40.86479,Missed Shot,20151223,303,21500434,Shot Chart Detail,1,GSW,10,46,3,3,201939,Stephen Curry,Regular,46,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500434:3:3:46,UTA
540,14,555,Jump Shot,11.96854309,203918,Rodney Hood,4.7137,35.87016,Missed Shot,20151223,324,21500434,Shot Chart Detail,1,GSW,5,47,2,3,201939,Stephen Curry,Regular,4,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500434:3:2:04,UTA
541,11,556,Jump Shot,1.815615878,1626168,Trey Lyles,3.48331,27.28039,Missed Shot,20151223,333,21500434,Shot Chart Detail,1,GSW,1,27,1,3,201939,Stephen Curry,Regular,9,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500434:3:1:09,UTA
542,13,557,Pullup Jump shot,6.041338447,202344,Trevor Booker,4.04805,51.76675,Made Shot,20151223,402,21500434,Shot Chart Detail,1,GSW,8,47,5,4,201939,Stephen Curry,Regular,53,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500434:4:5:53,UTA
543,-1,558,Layup Shot,4.905311634,202389,Timofey Mozgov,0.90713,32.55711,Missed Shot,20151225,23,21500438,Shot Chart Detail,1,GSW,-2,29,8,1,201939,Stephen Curry,Regular,17,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:1:8:17,CLE
544,-1,559,Jump Shot,6.897258431,202389,Timofey Mozgov,5.786,12.87236,Missed Shot,20151225,41,21500438,Shot Chart Detail,1,GSW,5,5,6,1,201939,Stephen Curry,Regular,53,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500438:1:6:53,CLE
545,4,560,Floating Jump shot,7.703654017,203521,Matthew Dellavedova,12.60092,21.36785,Missed Shot,20151225,75,21500438,Shot Chart Detail,1,GSW,20,21,4,1,201939,Stephen Curry,Regular,10,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500438:1:4:10,CLE
546,3,561,Cutting Layup Shot,3.914450115,203521,Matthew Dellavedova,13.92291,29.84469,Made Shot,20151225,88,21500438,Shot Chart Detail,1,GSW,12,26,3,1,201939,Stephen Curry,Regular,14,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:1:3:14,CLE
547,9,562,Jump Shot,1.640809286,203521,Matthew Dellavedova,29.74595,36.48332,Made Shot,20151225,102,21500438,Shot Chart Detail,1,GSW,29,34,2,1,201939,Stephen Curry,Regular,15,1,29,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500438:1:2:15,CLE
548,9,563,Running Layup Shot,20.34092679,203521,Matthew Dellavedova,11.19977,29.56831,Missed Shot,20151225,117,21500438,Shot Chart Detail,1,GSW,-3,43,0,1,201939,Stephen Curry,Regular,53,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:1:0:53,CLE
549,3,564,Jump Shot,7.082954092,202389,Timofey Mozgov,91.06797,29.08105,Missed Shot,20151225,277,21500438,Shot Chart Detail,1,GSW,84,30,0,2,201939,Stephen Curry,Regular,1,1,71,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500438:2:0:01,CLE
550,7,565,Driving Finger Roll Layup Shot,4.032673758,2544,LeBron James,63.10854,24.70663,Made Shot,20151225,318,21500438,Shot Chart Detail,1,GSW,61,21,7,3,201939,Stephen Curry,Regular,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:3:7:07,CLE
551,3,566,Pullup Jump shot,5.416239279,201567,Kevin Love,73.82914,29.20367,Missed Shot,20151225,329,21500438,Shot Chart Detail,1,GSW,68,30,6,3,201939,Stephen Curry,Regular,15,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500438:3:6:15,CLE
552,5,567,Jump Shot,5.198602631,203521,Matthew Dellavedova,81.48855,24.55994,Made Shot,20151225,343,21500438,Shot Chart Detail,1,GSW,86,27,5,3,201939,Stephen Curry,Regular,7,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:3:5:07,CLE
553,5,568,Jump Shot,3.419338303,203521,Matthew Dellavedova,64.12898,13.94418,Missed Shot,20151225,358,21500438,Shot Chart Detail,1,GSW,62,11,3,3,201939,Stephen Curry,Regular,5,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500438:3:3:05,CLE
554,8,569,Layup Shot,11.57167367,202697,Iman Shumpert,86.80981,32.77919,Missed Shot,20151225,496,21500438,Shot Chart Detail,1,GSW,92,42,3,4,201939,Stephen Curry,Regular,3,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:4:3:03,CLE
555,6,570,Driving Finger Roll Layup Shot,3.082348862,2544,LeBron James,81.14736,37.81714,Made Shot,20151225,515,21500438,Shot Chart Detail,1,GSW,83,39,1,4,201939,Stephen Curry,Regular,19,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:4:1:19,CLE
556,5,571,Driving Finger Roll Layup Shot,2.065967447,203521,Matthew Dellavedova,78.91362,26.27158,Made Shot,20151225,517,21500438,Shot Chart Detail,1,GSW,79,28,0,4,201939,Stephen Curry,Regular,57,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500438:4:0:57,CLE
557,5,572,Jump Shot,7.307656736,203521,Matthew Dellavedova,67.6191,38.65191,Missed Shot,20151225,521,21500438,Shot Chart Detail,1,GSW,60,36,0,4,201939,Stephen Curry,Regular,28,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500438:4:0:28,CLE
558,1,573,Jump Shot,1.560382922,200765,Rajon Rondo,28.60278,14.43665,Missed Shot,20151228,12,21500468,Shot Chart Detail,1,GSW,29,15,11,1,201939,Stephen Curry,Regular,7,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:1:11:07,SAC
559,4,574,Step Back Jump shot,5.904827928,202326,DeMarcus Cousins,8.70662,10.09626,Missed Shot,20151228,22,21500468,Shot Chart Detail,1,GSW,6,4,10,1,201939,Stephen Curry,Regular,5,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500468:1:10:05,SAC
560,2,575,Jump Shot,7.008999522,200765,Rajon Rondo,23.73185,18.51931,Missed Shot,20151228,33,21500468,Shot Chart Detail,1,GSW,30,20,9,1,201939,Stephen Curry,Regular,28,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:1:9:28,SAC
561,8,576,Jump Shot,4.460444637,201954,Darren Collison,26.44886,22.27426,Missed Shot,20151228,105,21500468,Shot Chart Detail,1,GSW,30,24,4,1,201939,Stephen Curry,Regular,13,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:1:4:13,SAC
562,-4,577,Pullup Jump shot,0,202341,James Anderson,7.86362,2.82854,Missed Shot,20151228,233,21500468,Shot Chart Detail,1,GSW,7,2,5,2,201939,Stephen Curry,Regular,27,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:5:27,SAC
563,-2,578,Pullup Jump shot,8.868481031,200752,Rudy Gay,34.06116,21.09163,Missed Shot,20151228,243,21500468,Shot Chart Detail,1,GSW,37,12,4,2,201939,Stephen Curry,Regular,43,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:4:43,SAC
564,-3,579,Step Back Jump shot,4.849165892,201954,Darren Collison,20.8471,37.19981,Made Shot,20151228,264,21500468,Shot Chart Detail,1,GSW,25,39,3,2,201939,Stephen Curry,Regular,16,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:3:16,SAC
565,-6,580,Pullup Jump shot,5.628456856,203552,Seth Curry,0.93929,46.94735,Made Shot,20151228,271,21500468,Shot Chart Detail,1,GSW,6,48,2,2,201939,Stephen Curry,Regular,13,1,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:2:13,SAC
566,-3,581,Jump Shot,2.151484154,200752,Rudy Gay,30.17368,9.55485,Made Shot,20151228,282,21500468,Shot Chart Detail,1,GSW,30,11,1,2,201939,Stephen Curry,Regular,8,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:1:08,SAC
567,-3,582,Pullup Jump shot,6.346768631,201954,Darren Collison,39.33757,17.22395,Made Shot,20151228,284,21500468,Shot Chart Detail,1,GSW,33,15,0,2,201939,Stephen Curry,Regular,51,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500468:2:0:51,SAC
